kl_loss,nb_loss,epoch,step
1.4300131797790527,1493.07080078125,0,79
0.9745904803276062,1054.6734619140625,1,159
1.1665772199630737,1046.3372802734375,2,239
1.6008691787719727,1037.9876708984375,3,319
2.05985164642334,1026.011962890625,4,399
